Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed,
2018,1,9,15,0,157,505,377,0,0,0.288,64.17,1.4,18.8,12.7,157,505,377,67.64,0.13,1011,226,2.1,N/A
2018,1,9,16,0,102,336,190,0,0,0.287,74.81,1.4,16.7,13.7,102,336,190,82.38,0.13,1011,225,1.2,N/A
2018,1,9,17,0,18,64,22,0,0,0.286,86.45,1.4,14.1,11.7,18,64,22,85.28,0.13,1011,233,1,N/A
2018,1,9,18,0,0,0,0,0,0,0.286,99.17,1.4,13.8,10.8,0,0,0,82.25,0.13,1012,256,1,N/A
2018,1,9,19,0,0,0,0,0,0,0.285,112.13,1.4,14,10.3,0,0,0,78.3,0.13,1013,291,0.9,N/A
2018,1,9,20,0,0,0,0,0,0,0.285,125.4,1.4,13.9,10,0,0,0,77.27,0.13,1013,326,0.9,N/A
2018,1,9,21,0,0,0,0,0,0,0.286,138.87,1.4,13.9,9.8,0,0,0,76.49,0.13,1013,345,0.9,N/A
2018,1,9,22,0,0,0,0,0,0,0.286,152.44,1.5,13.6,9.7,0,0,0,77.43,0.13,1013,356,0.8,N/A
2018,1,9,23,0,0,0,0,0,0,0.286,166,1.5,14.1,9.6,0,0,0,74.51,0.13,1013,11,0.7,N/A
2018,1,10,0,0,0,0,0,0,0,0.287,177.13,1.5,14.4,9.6,0,0,0,72.76,0.13,1013,41,0.6,N/A
2018,1,10,1,0,0,0,0,0,0,0.287,165.91,1.5,13.9,9.5,0,0,0,74.98,0.13,1013,76,0.6,N/A
2018,1,10,2,0,0,0,0,0,0,0.287,152.35,1.4,13.3,9.5,0,0,0,77.74,0.13,1013,79,0.7,N/A
2018,1,10,3,0,0,0,0,0,0,0.287,138.77,1.4,11.9,9.4,0,0,0,84.5,0.13,1012,78,0.8,N/A
2018,1,10,4,0,0,0,0,0,0,0.287,125.3,1.4,10.8,9.2,0,0,0,90.06,0.13,1013,77,1,N/A
2018,1,10,5,0,0,0,0,0,0,0.287,112.03,1.4,9.6,9,0,0,0,96.27,0.13,1013,74,1.1,N/A
2018,1,10,6,0,0,0,0,0,0,0.287,99.05,1.4,8.9,8.8,0,0,0,99.62,0.13,1014,70,1.1,N/A
2018,1,10,7,0,17,50,20,0,0,0.287,86.34,1.4,11.1,9.9,17,50,20,92.45,0.13,1015,69,1.1,N/A
2018,1,10,8,0,108,287,184,0,0,0.287,74.69,1.4,14,10.6,108,287,184,79.83,0.13,1015,84,1.9,N/A
2018,1,10,9,0,172,445,367,0,0,0.288,64.03,1.5,16.2,11.2,172,445,367,72.05,0.13,1016,124,1.7,N/A
2018,1,10,10,0,212,533,517,0,0,0.289,55.16,1.5,17.9,11.6,212,533,517,66.43,0.13,1016,162,1.8,N/A
2018,1,10,11,0,238,570,611,0,0,0.291,49.06,1.6,19,11.9,238,570,611,63.52,0.13,1015,188,2.1,N/A
2018,1,10,12,0,225,632,657,0,0,0.291,46.84,1.6,19.7,12.3,225,632,657,62.44,0.13,1013,205,2.3,N/A
2018,1,10,13,0,223,602,618,0,0,0.291,49.04,1.7,20,12.7,223,602,618,62.66,0.13,1012,216,2.5,N/A
2018,1,10,14,0,210,542,520,0,0,0.291,55.13,1.7,19.9,13,210,542,520,64.57,0.13,1012,224,2.6,N/A
2018,1,10,15,0,195,333,341,0,0,0.291,64,1.7,19,13.8,195,333,341,71.69,0.13,1012,225,2.2,N/A
2018,1,10,16,0,112,196,164,0,0,0.291,74.65,1.7,16.8,14.3,112,196,164,85.09,0.13,1012,223,1.3,N/A
2018,1,10,17,0,12,27,14,0,0,0.291,86.31,1.7,14.5,12.5,12,27,14,87.83,0.13,1012,227,1.1,N/A
2018,1,10,18,0,0,0,0,0,0,0.29,99.02,1.8,13.9,11.8,0,0,0,86.91,0.13,1012,237,1,N/A
2018,1,10,19,0,0,0,0,0,0,0.289,111.99,1.8,14,11.1,0,0,0,82.9,0.13,1013,253,1,N/A
2018,1,10,20,0,0,0,0,0,0,0.288,125.27,1.8,14.3,10.8,0,0,0,79.44,0.13,1013,276,0.7,N/A
2018,1,10,21,0,0,0,0,0,0,0.288,138.74,1.8,14.7,10.6,0,0,0,76.49,0.13,1013,324,0.5,N/A
2018,1,10,22,0,0,0,0,0,0,0.287,152.32,1.8,14.5,10.6,0,0,0,77.22,0.13,1013,20,0.6,N/A
2018,1,10,23,0,0,0,0,0,0,0.287,165.87,1.9,13.9,10.5,0,0,0,80.16,0.13,1012,53,0.7,N/A
2018,1,11,0,0,0,0,0,0,0,0.287,176.98,1.9,13,10.5,0,0,0,85.01,0.13,1012,74,0.8,N/A
2018,1,11,1,0,0,0,0,0,0,0.288,165.96,1.9,12.7,10.6,0,0,0,86.83,0.13,1012,78,0.9,N/A
2018,1,11,2,0,0,0,0,0,0,0.288,152.41,1.9,12.1,10.5,0,0,0,90.13,0.13,1012,74,1,N/A
2018,1,11,3,0,0,0,0,0,0,0.289,138.83,2,11.5,10.4,0,0,0,93.21,0.13,1012,70,1.1,N/A
2018,1,11,4,0,0,0,0,0,0,0.289,125.35,2,10.8,10.3,0,0,0,96.56,0.13,1012,66,1.1,N/A
2018,1,11,5,0,0,0,0,0,0,0.289,112.07,1.9,10.2,10.1,0,0,0,99.1,0.13,1012,60,1.1,N/A
2018,1,11,6,0,0,0,0,0,0,0.289,99.08,1.9,10,9.8,0,0,0,98.64,0.13,1013,54,1.1,N/A
2018,1,11,7,0,12,24,13,0,0,0.289,86.35,1.9,12.1,10.8,12,24,13,91.6,0.13,1014,52,1.1,N/A
2018,1,11,8,0,114,189,163,0,0,0.289,74.67,1.9,15.2,11.7,114,189,163,79.72,0.13,1014,57,1.7,N/A
2018,1,11,9,0,173,434,364,0,0,0.29,63.99,2,17.7,12,173,434,364,69.45,0.13,1015,105,1.2,N/A
2018,1,11,10,0,212,530,515,0,0,0.29,55.08,2,19.3,12.4,212,530,515,64.51,0.13,1014,159,1.2,N/A
2018,1,11,11,0,234,577,613,0,0,0.29,48.94,2,20.2,13,234,577,613,63.25,0.13,1013,184,1.6,N/A
2018,1,11,12,0,279,512,630,0,0,0.291,46.69,2.1,20.7,13.4,279,512,630,62.9,0.13,1011,196,1.8,N/A
2018,1,11,13,0,270,499,598,0,0,0.291,48.87,2.1,20.9,13.7,270,499,598,63.34,0.13,1011,203,1.9,N/A
2018,1,11,14,0,238,454,499,0,0,0.29,54.95,2.1,20.7,13.9,238,454,499,65.14,0.13,1010,208,1.9,N/A
2018,1,11,15,0,190,367,352,0,0,0.29,63.83,2.1,19.9,14.6,190,367,352,71.72,0.13,1010,213,1.7,N/A
2018,1,11,16,0,114,225,174,0,0,0.289,74.49,2.1,17.9,15.2,114,225,174,84.34,0.13,1010,217,1.2,N/A
2018,1,11,17,0,15,35,18,0,0,0.289,86.16,2.1,15.4,13.4,15,35,18,87.74,0.13,1011,227,1.1,N/A
2018,1,11,18,0,0,0,0,0,0,0.288,98.87,2.1,14.7,12.7,0,0,0,87.64,0.13,1011,243,1,N/A
2018,1,11,19,0,0,0,0,0,0,0.286,111.86,2.1,14.2,12.1,0,0,0,87.28,0.13,1012,267,1,N/A
2018,1,11,20,0,0,0,0,0,0,0.285,125.14,2.1,13.9,11.7,0,0,0,86.46,0.13,1012,297,1,N/A
2018,1,11,21,0,0,0,0,1,0,0.284,138.61,2.1,13.8,11.4,0,0,0,85.3,0.13,1012,326,1,N/A
2018,1,11,22,0,0,0,0,1,0,0.283,152.2,2.1,14.2,11.1,0,0,0,81.88,0.13,1012,358,1,N/A
2018,1,11,23,0,0,0,0,1,0,0.283,165.74,2.1,14.2,11.1,0,0,0,81.53,0.13,1012,40,1,N/A
2018,1,12,0,0,0,0,0,1,0,0.283,176.82,2.1,13.3,11.1,0,0,0,86.76,0.13,1011,71,1.1,N/A
2018,1,12,1,0,0,0,0,1,0,0.283,166.01,2.1,12,11.2,0,0,0,94.98,0.13,1011,81,1.1,N/A
2018,1,12,2,0,0,0,0,1,0,0.283,152.47,2.1,11.4,11.2,0,0,0,98.87,0.13,1011,78,1.2,N/A
2018,1,12,3,0,0,0,0,1,0,0.283,138.88,2.1,11.1,11.1,0,0,0,99.99,0.13,1010,68,1.3,N/A
2018,1,12,4,0,0,0,0,1,0,0.282,125.4,2,11,10.9,0,0,0,99.49,0.13,1011,57,1.3,N/A
2018,1,12,5,0,0,0,0,1,0,0.282,112.1,2,10.9,10.7,0,0,0,98.54,0.13,1011,46,1.3,N/A
2018,1,12,6,0,0,0,0,1,0,0.281,99.1,1.9,11.1,10.5,0,0,0,95.77,0.13,1012,37,1.3,N/A
2018,1,12,7,0,18,63,22,1,0,0.28,86.35,1.9,13.8,12.1,18,63,22,89.58,0.13,1012,31,1.1,N/A
2018,1,12,8,0,100,350,193,1,0,0.28,74.66,1.8,17.8,13.5,100,350,193,76.11,0.13,1013,41,1.4,N/A
2018,1,12,9,0,147,538,383,1,0,0.279,63.95,1.8,20.1,13.4,147,538,383,65.37,0.13,1013,110,1.1,N/A
2018,1,12,10,0,170,646,541,0,0,0.279,55,1.8,21.3,13.8,170,646,541,62.32,0.13,1013,152,1.4,N/A
2018,1,12,11,0,182,698,642,0,0,0.278,48.82,1.9,22,14.2,182,698,642,61.13,0.13,1012,171,1.7,N/A
2018,1,12,12,0,196,692,672,0,0,0.278,46.53,1.9,22.3,14.4,196,692,672,60.77,0.13,1011,182,1.9,N/A
2018,1,12,13,0,193,673,638,0,0,0.277,48.69,1.9,22.2,14.4,193,673,638,61.48,0.13,1010,190,2.1,N/A
2018,1,12,14,0,181,615,535,0,0,0.277,54.77,2,21.7,14.6,181,615,535,64.01,0.13,1009,198,2.2,N/A
2018,1,12,15,0,191,376,357,0,0,0.276,63.65,2,20.7,15.3,191,376,357,71.05,0.13,1009,205,1.8,N/A
2018,1,12,16,0,116,233,179,0,0,0.276,74.32,1.9,18.6,15.9,116,233,179,84.05,0.13,1010,213,1.1,N/A
2018,1,12,17,0,16,41,19,0,0,0.276,86.01,1.9,16.1,13.9,16,41,19,86.88,0.13,1010,226,1,N/A
2018,1,12,18,0,0,0,0,0,0,0.275,98.73,1.9,15.8,13.1,0,0,0,84.03,0.13,1011,246,1,N/A
2018,1,12,19,0,0,0,0,0,0,0.273,111.72,1.9,15.7,12.6,0,0,0,81.87,0.13,1011,278,1,N/A
2018,1,12,20,0,0,0,0,0,0,0.272,125.01,1.9,15.2,12.4,0,0,0,83.61,0.13,1012,309,1,N/A
2018,1,12,21,0,0,0,0,0,0,0.272,138.49,1.9,14.6,12.3,0,0,0,86.24,0.13,1012,331,1,N/A
2018,1,12,22,0,0,0,0,0,0,0.272,152.07,1.9,14.1,12.2,0,0,0,88.39,0.13,1012,348,1.1,N/A
2018,1,12,23,0,0,0,0,1,0,0.273,165.61,1.9,13.9,12.1,0,0,0,88.77,0.13,1011,8,1.1,N/A
2018,1,13,0,0,0,0,0,1,0,0.273,176.65,2,13.5,12,0,0,0,90.35,0.13,1011,34,1.1,N/A
2018,1,13,1,0,0,0,0,1,0,0.274,166.05,2.1,12.8,11.8,0,0,0,93.71,0.13,1011,55,1.1,N/A
2018,1,13,2,0,0,0,0,1,0,0.274,152.52,2.2,12,11.7,0,0,0,97.84,0.13,1011,66,1.1,N/A
2018,1,13,3,0,0,0,0,1,0,0.273,138.93,2.2,11.5,11.5,0,0,0,100,0.13,1010,67,1.1,N/A
2018,1,13,4,0,0,0,0,1,0,0.272,125.44,2.3,11.3,11.3,0,0,0,100,0.13,1011,64,1.1,N/A
2018,1,13,5,0,0,0,0,1,0,0.271,112.13,2.3,11.1,11.1,0,0,0,100,0.13,1011,60,1.1,N/A
2018,1,13,6,0,0,0,0,1,0,0.271,99.12,2.2,11.1,11.1,0,0,0,99.77,0.12,1012,54,1.1,N/A
2018,1,13,7,0,13,28,14,1,0,0.27,86.35,2.2,13.3,12.2,13,28,14,93.25,0.12,1013,48,0.9,N/A
2018,1,13,8,0,113,204,167,1,0,0.27,74.63,2.2,16.3,13.1,113,204,167,81.52,0.12,1013,50,1.3,N/A
2018,1,13,9,0,179,411,360,1,0,0.271,63.9,2.1,18.7,13.3,179,411,360,70.62,0.12,1014,116,0.7,N/A
2018,1,13,10,0,220,506,511,3,0,0.272,54.91,2.1,20.2,13.4,262,94,316,64.88,0.12,1013,187,1.3,N/A
2018,1,13,11,0,244,549,607,1,0,0.274,48.69,2.2,20.9,13.6,244,549,607,63.15,0.12,1012,199,1.9,N/A
2018,1,13,12,0,272,521,631,0,0,0.275,46.36,2.2,21.3,13.8,272,521,631,62.38,0.12,1011,203,2.2,N/A
2018,1,13,13,0,270,499,600,0,0,0.275,48.5,2.3,21.4,14,270,499,600,62.8,0.12,1010,206,2.4,N/A
2018,1,13,14,0,246,442,502,0,0,0.275,54.58,2.4,21.1,14.4,246,442,502,65.41,0.12,1009,208,2.5,N/A
2018,1,13,15,0,197,353,355,0,0,0.275,63.47,2.5,20.3,14.9,197,353,355,71.3,0.12,1009,209,2.3,N/A
2018,1,13,16,0,119,214,177,0,0,0.273,74.15,2.6,18.2,15.5,119,214,177,84.38,0.12,1009,208,1.5,N/A
2018,1,13,17,0,17,35,19,0,0,0.273,85.85,2.6,15.9,14,17,35,19,88.41,0.12,1010,211,1.2,N/A
2018,1,13,18,0,0,0,0,0,0,0.272,98.58,2.6,15.2,13.4,0,0,0,88.86,0.12,1011,219,1.1,N/A
2018,1,13,19,0,0,0,0,0,0,0.271,111.58,2.6,14.9,12.9,0,0,0,87.61,0.12,1011,231,1,N/A
2018,1,13,20,0,0,0,0,0,0,0.271,124.88,2.5,15,12.5,0,0,0,84.84,0.12,1012,249,0.9,N/A
2018,1,13,21,0,0,0,0,0,0,0.271,138.36,2.4,14.9,12.3,0,0,0,84.54,0.12,1012,284,0.8,N/A
2018,1,13,22,0,0,0,0,0,0,0.271,151.95,2.3,14.3,12.2,0,0,0,87.45,0.12,1011,329,0.9,N/A
2018,1,13,23,0,0,0,0,0,0,0.272,165.48,2.2,13.6,12.2,0,0,0,91.12,0.12,1011,356,1,N/A
2018,1,14,0,0,0,0,0,1,0,0.272,176.48,2.2,13.1,12.1,0,0,0,93.69,0.12,1011,15,1,N/A
2018,1,14,1,0,0,0,0,0,0,0.273,166.08,2.1,12.9,12,0,0,0,94.27,0.12,1011,30,1.1,N/A
2018,1,14,2,0,0,0,0,0,0,0.274,152.56,2.1,12.5,11.9,0,0,0,95.91,0.12,1011,45,1.1,N/A
2018,1,14,3,0,0,0,0,0,0,0.274,138.97,2,12,11.7,0,0,0,98.07,0.12,1011,59,1.1,N/A
2018,1,14,4,0,0,0,0,0,0,0.275,125.47,1.9,11.5,11.5,0,0,0,100,0.12,1011,67,1.1,N/A
2018,1,14,5,0,0,0,0,0,0,0.275,112.16,1.9,11.2,11.2,0,0,0,100,0.12,1012,64,1.2,N/A
2018,1,14,6,0,0,0,0,0,0,0.275,99.13,1.8,11.2,11.2,0,0,0,100,0.12,1012,56,1.2,N/A
2018,1,14,7,0,14,30,16,0,0,0.274,86.35,1.8,13.7,12.4,14,30,16,92.08,0.12,1013,48,1.3,N/A
2018,1,14,8,0,116,221,175,0,0,0.274,74.61,1.8,17,13.5,116,221,175,80.12,0.12,1013,46,2.1,N/A
2018,1,14,9,0,209,305,343,0,0,0.273,63.84,1.8,19.5,14.2,209,305,343,71.23,0.12,1013,57,1.6,N/A
2018,1,14,10,0,255,414,494,0,0,0.272,54.82,1.8,21.5,13.8,255,414,494,61.52,0.12,1013,76,1,N/A
2018,1,14,11,0,281,476,596,0,0,0.271,48.55,1.8,22.8,13.6,281,476,596,56.16,0.12,1011,136,0.8,N/A
2018,1,14,12,0,267,551,649,0,0,0.271,46.19,1.9,23.4,14,267,551,649,55.37,0.12,1010,176,1.4,N/A
2018,1,14,13,0,260,536,616,0,0,0.271,48.31,1.9,23.3,14.5,260,536,616,57.68,0.12,1010,193,2,N/A
2018,1,14,14,0,237,483,518,0,0,0.27,54.39,2,22.8,15,237,483,518,61.56,0.12,1009,204,2.2,N/A
2018,1,14,15,0,223,228,326,0,0,0.27,63.29,2,21.4,15.7,223,228,326,69.77,0.12,1009,212,1.9,N/A
2018,1,14,16,0,119,123,153,0,0,0.27,73.98,2,18.9,16.2,119,123,153,84.33,0.12,1009,219,1.3,N/A
2018,1,14,17,0,12,16,13,0,0,0.269,85.7,2,16.7,14.6,12,16,13,87.65,0.12,1010,230,1.1,N/A
2018,1,14,18,0,0,0,0,0,0,0.268,98.43,2,16,14,0,0,0,88.2,0.12,1011,248,1,N/A
2018,1,14,19,0,0,0,0,0,0,0.267,111.44,2,15.8,13.6,0,0,0,86.62,0.12,1012,271,1,N/A
2018,1,14,20,0,0,0,0,0,0,0.267,124.74,2.1,16,13.2,0,0,0,83.41,0.12,1012,296,1,N/A
2018,1,14,21,0,0,0,0,0,0,0.267,138.24,2.1,16.3,13,0,0,0,80.63,0.12,1012,325,0.8,N/A
2018,1,14,22,0,0,0,0,0,0,0.267,151.83,2.1,17,12.8,0,0,0,76.37,0.12,1011,21,0.6,N/A
2018,1,14,23,0,0,0,0,0,0,0.267,165.34,2.1,16,12.8,0,0,0,81.2,0.12,1011,76,0.8,N/A
2018,1,15,0,0,0,0,0,0,0,0.268,176.29,2.2,14.8,12.8,0,0,0,87.84,0.12,1011,91,1,N/A
2018,1,15,1,0,0,0,0,0,0,0.268,166.11,2.2,13.6,12.8,0,0,0,95.19,0.12,1011,89,1,N/A
2018,1,15,2,0,0,0,0,0,0,0.268,152.61,2.2,12.9,12.9,0,0,0,99.68,0.12,1010,80,1,N/A
2018,1,15,3,0,0,0,0,1,0,0.267,139.01,2.2,12.6,12.6,0,0,0,100,0.12,1010,71,1.1,N/A
2018,1,15,4,0,0,0,0,1,0,0.266,125.51,2.2,12.3,12.3,0,0,0,100,0.12,1010,65,1.1,N/A
2018,1,15,5,0,0,0,0,1,0,0.266,112.18,2.2,12.1,12.1,0,0,0,100,0.12,1011,58,1.1,N/A
2018,1,15,6,0,0,0,0,1,0,0.266,99.14,2.2,12,12,0,0,0,100,0.12,1012,55,1,N/A
2018,1,15,7,0,9,9,9,1,0,0.266,86.34,2.1,13.7,13.1,9,9,9,96.45,0.12,1012,55,0.9,N/A
2018,1,15,8,0,113,98,139,0,0,0.266,74.57,2.1,15.9,13.8,113,98,139,87.5,0.12,1013,57,1.5,N/A
2018,1,15,9,0,232,191,316,1,0,0.265,63.78,2.1,17.7,14.3,232,191,316,80.46,0.12,1013,68,1.1,N/A
2018,1,15,10,0,308,260,458,0,0,0.264,54.72,2.1,19.7,14.6,308,260,458,72.25,0.12,1012,130,0.5,N/A
2018,1,15,11,0,364,300,563,0,0,0.263,48.41,2.1,21.1,14.9,364,300,563,67.6,0.12,1011,200,1,N/A
2018,1,15,12,0,356,371,614,0,0,0.262,46.01,2.2,21.7,15.4,356,371,614,67.19,0.12,1010,219,1.7,N/A
2018,1,15,13,0,344,357,583,0,0,0.261,48.11,2.2,21.8,15.6,344,357,583,67.88,0.12,1009,228,2.2,N/A
2018,1,15,14,0,305,315,490,0,0,0.26,54.19,2.2,21.6,15.9,305,315,490,69.94,0.12,1008,231,2.3,N/A
2018,1,15,15,0,234,246,345,0,0,0.26,63.1,2.2,21,16.5,234,246,345,75.36,0.12,1008,230,1.9,N/A
2018,1,15,16,0,129,144,169,0,0,0.261,73.81,2.2,19.2,16.9,129,144,169,86.72,0.12,1008,227,1.2,N/A
2018,1,15,17,0,16,22,17,0,0,0.26,85.54,2.2,17,15.2,16,22,17,89.26,0.12,1008,229,1,N/A
2018,1,15,18,0,0,0,0,0,0,0.26,98.28,2.3,16.5,14.6,0,0,0,88.72,0.12,1009,240,1,N/A
2018,1,15,19,0,0,0,0,0,0,0.26,111.3,2.3,16.4,14.3,0,0,0,87.15,0.12,1010,257,1,N/A
2018,1,15,20,0,0,0,0,0,0,0.26,124.61,2.3,16.5,14,0,0,0,85.02,0.12,1010,279,0.9,N/A
2018,1,15,21,0,0,0,0,1,0,0.26,138.11,2.4,16.4,13.7,0,0,0,84.2,0.12,1011,312,0.7,N/A
2018,1,15,22,0,0,0,0,1,0,0.26,151.7,2.4,16.1,13.5,0,0,0,84.55,0.12,1010,356,0.8,N/A
2018,1,15,23,0,0,0,0,1,0,0.261,165.21,2.4,15.4,13.3,0,0,0,87.53,0.12,1010,26,1,N/A
2018,1,16,0,0,0,0,0,1,0,0.261,176.1,2.5,14.5,13.2,0,0,0,92.17,0.12,1010,46,1.1,N/A
2018,1,16,1,0,0,0,0,1,0,0.262,166.13,2.5,13.8,13.2,0,0,0,96.23,0.12,1010,55,1.1,N/A
2018,1,16,2,0,0,0,0,1,0,0.262,152.64,2.5,13.4,13.1,0,0,0,98.27,0.12,1009,58,1.2,N/A
2018,1,16,3,0,0,0,0,1,0,0.262,139.05,2.4,13.1,13,0,0,0,99.32,0.12,1009,57,1.2,N/A
2018,1,16,4,0,0,0,0,1,0,0.262,125.53,2.4,12.9,12.7,0,0,0,98.98,0.12,1009,56,1.3,N/A
2018,1,16,5,0,0,0,0,1,0,0.262,112.19,2.3,12.7,12.4,0,0,0,98,0.12,1010,54,1.4,N/A
2018,1,16,6,0,0,0,0,1,0,0.262,99.14,2.3,12.7,12,0,0,0,95.44,0.13,1011,51,1.4,N/A
2018,1,16,7,0,13,23,14,1,0,0.262,86.32,2.3,14.9,13.2,13,23,14,89.79,0.13,1012,47,1.4,N/A
2018,1,16,8,0,120,185,169,0,0,0.261,74.53,2.3,17.7,14,120,185,169,78.7,0.13,1012,46,2,N/A
2018,1,16,9,0,203,343,355,1,0,0.261,63.71,2.3,20.3,14.7,203,343,355,70.37,0.13,1013,77,1.3,N/A
2018,1,16,10,0,250,447,509,1,0,0.261,54.61,2.3,21.9,15.1,250,447,509,65.51,0.13,1012,127,1,N/A
2018,1,16,11,0,272,507,609,1,0,0.261,48.26,2.4,22.9,15.6,272,507,609,63.67,0.13,1011,160,1.2,N/A
2018,1,16,12,0,328,420,621,3,0,0.261,45.82,2.4,23.3,16,282,30,303,63.45,0.13,1009,182,1.6,N/A
2018,1,16,13,0,318,408,591,1,0,0.26,47.91,2.4,23.3,16.3,318,408,591,64.62,0.13,1008,196,1.9,N/A
2018,1,16,14,0,284,361,496,0,0,0.259,53.99,2.5,22.8,16.6,284,361,496,68.12,0.13,1007,207,2.1,N/A
2018,1,16,15,0,222,283,351,0,0,0.258,62.92,2.5,21.9,17.1,222,283,351,74.2,0.13,1007,215,2,N/A
2018,1,16,16,0,128,166,174,0,0,0.257,73.64,2.5,20,17.6,128,166,174,85.99,0.13,1007,222,1.4,N/A
2018,1,16,17,0,17,27,19,0,0,0.257,85.39,2.5,17.7,16.1,17,27,19,90.14,0.13,1008,233,1.2,N/A
2018,1,16,18,0,0,0,0,1,0,0.256,98.13,2.5,17,15.5,0,0,0,90.71,0.13,1009,249,1,N/A
2018,1,16,19,0,0,0,0,0,0,0.256,111.16,2.4,16.7,15,0,0,0,89.46,0.13,1009,266,1,N/A
2018,1,16,20,0,0,0,0,0,0,0.256,124.48,2.4,16.7,14.5,0,0,0,87.12,0.13,1010,287,1,N/A
2018,1,16,21,0,0,0,0,1,0,0.255,137.99,2.4,17,14.2,0,0,0,83.73,0.13,1010,311,0.9,N/A
2018,1,16,22,0,0,0,0,1,0,0.255,151.58,2.3,17.3,14,0,0,0,81.12,0.13,1010,347,0.7,N/A
2018,1,16,23,0,0,0,0,1,0,0.256,165.07,2.3,17.2,14,0,0,0,81.33,0.13,1010,44,0.6,N/A
2018,1,17,0,0,0,0,0,0,0,0.257,175.9,2.4,16.1,14,0,0,0,87.52,0.13,1009,81,0.9,N/A
2018,1,17,1,0,0,0,0,1,0,0.258,166.14,2.4,14.8,14.1,0,0,0,95.68,0.13,1009,88,1,N/A
2018,1,17,2,0,0,0,0,1,0,0.259,152.67,2.4,13.8,13.8,0,0,0,100,0.13,1009,81,1,N/A
2018,1,17,3,0,0,0,0,1,0,0.259,139.08,2.4,13.2,13.2,0,0,0,100,0.13,1009,67,0.9,N/A
2018,1,17,4,0,0,0,0,1,0,0.258,125.56,2.4,12.9,12.9,0,0,0,100,0.13,1009,55,1,N/A
2018,1,17,5,0,0,0,0,1,0,0.258,112.21,2.4,12.7,12.7,0,0,0,100,0.13,1010,47,1.1,N/A
2018,1,17,6,0,0,0,0,1,0,0.257,99.14,2.4,12.8,12.8,0,0,0,100,0.12,1011,44,1.1,N/A
2018,1,17,7,0,12,18,13,1,0,0.257,86.3,2.3,15.1,14.3,12,18,13,94.83,0.12,1012,45,1.4,N/A
2018,1,17,8,0,120,176,167,3,3,0.256,74.49,2.3,17.7,15.1,100,24,107,84.8,0.12,1012,51,2.2,N/A
2018,1,17,9,0,206,332,353,1,0,0.256,63.63,2.3,20.2,15.6,206,332,353,74.74,0.12,1013,78,1.7,N/A
2018,1,17,10,0,253,439,508,1,0,0.257,54.49,2.3,22.1,16,253,439,508,68.18,0.12,1012,122,1.3,N/A
2018,1,17,11,0,276,500,610,1,0,0.256,48.1,2.3,23.2,16.4,276,500,610,65.76,0.12,1011,165,1.4,N/A
2018,1,17,12,0,271,544,652,1,0,0.256,45.63,2.4,23.7,16.7,271,544,652,64.78,0.12,1010,188,1.7,N/A
2018,1,17,13,0,262,535,622,0,0,0.256,47.7,2.4,23.8,16.8,262,535,622,64.89,0.12,1009,203,1.9,N/A
2018,1,17,14,0,238,490,528,0,0,0.256,53.79,2.4,23.5,17.1,238,490,528,67.15,0.12,1008,215,2.1,N/A
2018,1,17,15,0,205,366,373,0,0,0.255,62.72,2.4,22.8,17.6,205,366,373,72.6,0.12,1008,223,1.9,N/A
2018,1,17,16,0,128,230,193,0,0,0.255,73.46,2.4,20.8,18.2,128,230,193,84.84,0.12,1008,229,1.3,N/A
2018,1,17,17,0,23,46,26,0,0,0.255,85.23,2.4,18.3,16.4,23,46,26,88.63,0.12,1008,235,1.1,N/A
2018,1,17,18,0,0,0,0,0,0,0.254,97.98,2.4,17.6,15.7,0,0,0,88.72,0.12,1009,246,1.1,N/A
2018,1,17,19,0,0,0,0,0,0,0.253,111.02,2.4,17.1,15.2,0,0,0,88.54,0.12,1009,263,1,N/A
2018,1,17,20,0,0,0,0,0,0,0.253,124.35,2.5,16.7,14.8,0,0,0,88.43,0.12,1009,284,1,N/A
2018,1,17,21,0,0,0,0,0,0,0.252,137.86,2.5,16.5,14.4,0,0,0,87.63,0.12,1009,306,1,N/A
2018,1,17,22,0,0,0,0,1,0,0.252,151.45,2.5,16.5,14.1,0,0,0,85.96,0.12,1009,331,1,N/A
2018,1,17,23,0,0,0,0,0,0,0.252,164.94,2.5,16.8,13.9,0,0,0,82.92,0.12,1009,349,1,N/A
2018,1,18,0,0,0,0,0,0,0,0.251,175.69,2.5,17.6,13.9,0,0,0,78.68,0.12,1009,4,0.8,N/A
2018,1,18,1,0,0,0,0,1,0,0.251,166.15,2.4,17.5,13.9,0,0,0,79.6,0.12,1009,42,0.7,N/A
2018,1,18,2,0,0,0,0,1,0,0.252,152.7,2.4,17,14,0,0,0,82.32,0.12,1008,70,0.9,N/A
2018,1,18,3,0,0,0,0,1,0,0.253,139.1,2.3,15.9,14,0,0,0,88.35,0.12,1008,76,0.9,N/A
2018,1,18,4,0,0,0,0,1,0,0.254,125.57,2.3,14.9,13.8,0,0,0,93.37,0.12,1008,75,0.9,N/A
2018,1,18,5,0,0,0,0,1,0,0.255,112.21,2.2,14.3,13.7,0,0,0,96.14,0.12,1009,74,0.9,N/A
