Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed,,
2020,7,22,22,0,0,0,0,8,0,0.263,126,7.1,26.2,26.2,0,0,0,100,0.18,1002,176,2.5,N/A,765.625
2020,7,22,23,0,0,0,0,7,0,0.262,133.16,7,26.1,26.1,0,0,0,100,0.18,1002,177,2.3,N/A,596.183
2020,7,23,0,0,0,0,0,7,0,0.263,136.43,7,26,26,0,0,0,100,0.18,1001,178,2.1,N/A,453.789
2020,7,23,1,0,0,0,0,4,0,0.265,134.93,6.8,25.8,25.8,0,0,0,100,0.18,1000,184,2,N/A,392
2020,7,23,2,0,0,0,0,7,0,0.266,129.09,6.7,25.7,25.7,0,0,0,100,0.18,1000,190,1.7,N/A,240.737
2020,7,23,3,0,0,0,0,6,0,0.267,120.17,6.7,25.5,25.5,0,0,0,100,0.18,1000,191,1.6,N/A,200.704
2020,7,23,4,0,0,0,0,6,0,0.267,109.33,6.6,25.3,25.3,0,0,0,100,0.18,1000,192,1.5,N/A,165.375
2020,7,23,5,0,0,0,0,6,0,0.268,97.34,6.6,25.3,25.3,0,0,0,100,0.18,1000,193,1.4,N/A,134.456
2020,7,23,6,0,34,74,41,7,3,0.269,84.48,6.6,26,26,23,0,23,100,0.17,1001,190,2,N/A,392
2020,7,23,7,0,117,336,224,6,0,0.27,71.42,6.6,26.8,26.5,116,35,127,98.03,0.17,1001,190,2.1,N/A,453.789
2020,7,23,8,0,165,511,436,6,0,0.27,57.98,6.5,27.8,26.8,144,0,144,94.56,0.17,1002,204,2.1,N/A,453.789
2020,7,23,9,0,196,612,634,6,0,0.27,44.35,6.5,28.8,27,302,53,340,90.24,0.17,1002,208,2.2,N/A,521.752
2020,7,23,10,0,217,670,794,6,0,0.269,30.61,6.5,29.7,27.2,256,13,267,86.65,0.17,1002,204,2.2,N/A,521.752
2020,7,23,11,0,231,701,902,7,0,0.268,16.89,6.6,30.4,27.4,469,99,564,84.01,0.17,1001,197,2.2,N/A,521.752
2020,7,23,12,0,241,707,945,8,0,0.267,4.33,6.6,30.8,27.5,501,119,620,82.65,0.17,1001,192,2.2,N/A,521.752
2020,7,23,13,0,243,698,926,8,0,0.265,11.83,6.6,31.2,27.5,445,55,498,80.88,0.17,1000,189,2.3,N/A,596.183
2020,7,23,14,0,234,671,840,8,0,0.264,25.45,6.7,31.3,27.5,425,79,496,80.46,0.17,1000,189,2.3,N/A,596.183
2020,7,23,15,0,216,622,698,7,0,0.263,39.2,6.7,31.4,27.6,352,80,414,80.21,0.17,1000,187,2.4,N/A,677.376
2020,7,23,16,0,177,558,513,8,0,0.263,52.89,6.7,30.9,27.9,128,0,128,84.33,0.17,1000,183,2.1,N/A,453.789
2020,7,23,17,0,133,429,305,8,0,0.262,66.42,6.7,30,27.8,147,29,158,88.07,0.17,1000,177,2,N/A,392
2020,7,23,18,0,69,190,103,7,3,0.262,79.68,6.8,28.7,27.9,62,46,71,95.36,0.17,1001,172,1.6,N/A,200.704
2020,7,23,19,0,0,0,0,8,0,0.262,92.68,6.8,28,27.6,0,0,0,97.46,0.17,1001,170,1.8,N/A,285.768
2020,7,23,20,0,0,0,0,9,0,0.263,105,6.9,27.6,27.4,0,0,0,98.78,0.17,1002,171,2.2,N/A,521.752
2020,7,23,21,0,0,0,0,6,0,0.263,116.37,7,27.3,27.2,0,0,0,99.68,0.17,1003,173,2.5,N/A,765.625
2020,7,23,22,0,0,0,0,3,0,0.264,126.16,7,27,27,0,0,0,100,0.17,1003,175,2.7,N/A,964.467
2020,7,23,23,0,0,0,0,7,0,0.264,133.35,7,26.8,26.8,0,0,0,100,0.17,1003,179,2.6,N/A,861.224
2020,7,24,0,0,0,0,0,6,0,0.265,136.63,7,26.6,26.6,0,0,0,100,0.17,1002,185,2.5,N/A,765.625
2020,7,24,1,0,0,0,0,7,0,0.265,135.13,7,26.5,26.5,0,0,0,100,0.17,1002,191,2.4,N/A,677.376
2020,7,24,2,0,0,0,0,6,0,0.266,129.27,6.9,26.4,26.4,0,0,0,100,0.17,1002,197,2.2,N/A,521.752
2020,7,24,3,0,0,0,0,7,0,0.267,120.32,6.9,26.3,26.3,0,0,0,100,0.17,1002,197,2,N/A,392
2020,7,24,4,0,0,0,0,6,0,0.268,109.46,6.9,26.1,26.1,0,0,0,100,0.17,1003,192,1.7,N/A,240.737
2020,7,24,5,0,0,0,0,6,0,0.269,97.44,6.9,26.1,26.1,0,0,0,100,0.17,1003,186,1.7,N/A,240.737
2020,7,24,6,0,34,86,42,6,3,0.269,84.57,6.9,26.6,26.6,23,0,23,99.98,0.17,1004,183,2.3,N/A,596.183
2020,7,24,7,0,108,374,227,7,0,0.269,71.49,6.8,27.2,26.9,122,116,159,98.37,0.17,1005,177,2.5,N/A,765.625
2020,7,24,8,0,149,551,441,6,0,0.27,58.04,6.8,27.9,27,216,62,249,94.79,0.17,1005,176,2.5,N/A,765.625
2020,7,24,9,0,176,653,642,7,0,0.27,44.4,6.8,28.5,27,331,163,447,91.45,0.17,1005,178,2.5,N/A,765.625
2020,7,24,10,0,192,711,804,7,0,0.27,30.66,6.8,29,27.1,411,240,618,89.31,0.17,1006,178,2.5,N/A,765.625
2020,7,24,11,0,200,745,913,7,0,0.269,16.95,6.8,29.5,27.2,470,250,709,87.33,0.17,1005,176,2.5,N/A,765.625
2020,7,24,12,0,199,764,961,7,0,0.268,4.51,6.8,29.9,27.3,410,33,443,85.91,0.17,1005,172,2.5,N/A,765.625
2020,7,24,13,0,192,767,942,7,0,0.268,11.89,6.7,30,27.3,494,183,674,85.68,0.17,1004,169,2.6,N/A,861.224
2020,7,24,14,0,178,754,859,7,0,0.268,25.49,6.7,30,27.4,417,319,705,86.02,0.17,1004,168,2.6,N/A,861.224
2020,7,24,15,0,162,716,716,7,0,0.269,39.25,6.6,29.8,27.4,340,321,589,87.24,0.17,1003,169,2.5,N/A,765.625
2020,7,24,16,0,140,646,529,6,0,0.269,52.94,6.6,29.4,27.5,181,6,184,89.54,0.17,1003,172,2.2,N/A,521.752
2020,7,24,17,0,108,524,317,7,0,0.27,66.48,6.5,28.8,27.3,138,14,144,91.39,0.17,1003,176,1.9,N/A,336.091
2020,7,24,18,0,60,278,110,7,3,0.271,79.75,6.4,27.8,27.3,61,29,66,96.92,0.17,1003,178,1.3,N/A,107.653
2020,7,24,19,0,0,0,0,7,0,0.272,92.77,6.3,27.2,26.9,0,0,0,98.18,0.17,1004,180,1.2,N/A,84.672
2020,7,24,20,0,0,0,0,7,0,0.272,105.11,6.3,26.9,26.7,0,0,0,98.89,0.17,1005,180,1.2,N/A,84.672
2020,7,24,21,0,0,0,0,8,0,0.273,116.51,6.3,26.6,26.6,0,0,0,99.93,0.17,1005,178,1.2,N/A,84.672
2020,7,24,22,0,0,0,0,8,0,0.274,126.33,6.3,26.4,26.4,0,0,0,100,0.17,1006,176,1.1,N/A,65.219
2020,7,24,23,0,0,0,0,8,0,0.275,133.55,6.3,26.1,26.1,0,0,0,100,0.17,1005,178,1,N/A,49
2020,7,25,0,0,0,0,0,3,0,0.275,136.84,6.3,25.9,25.9,0,0,0,100,0.17,1005,179,0.9,N/A,35.721
2020,7,25,1,0,0,0,0,8,0,0.276,135.34,6.3,25.7,25.7,0,0,0,100,0.17,1005,180,0.8,N/A,25.088
2020,7,25,2,0,0,0,0,4,0,0.276,129.45,6.2,25.4,25.4,0,0,0,100,0.17,1004,177,0.8,N/A,25.088
2020,7,25,3,0,0,0,0,8,0,0.276,120.47,6.2,25.3,25.3,0,0,0,100,0.17,1004,178,0.8,N/A,25.088
2020,7,25,4,0,0,0,0,0,0,0.276,109.58,6.1,25.1,25.1,0,0,0,100,0.17,1004,179,0.8,N/A,25.088
2020,7,25,5,0,0,0,0,0,0,0.276,97.55,6,25.1,25.1,0,0,0,100,0.17,1005,176,0.9,N/A,35.721
2020,7,25,6,0,33,166,48,0,0,0.275,84.65,6,26.3,26.1,33,166,48,98.98,0.17,1006,171,2,N/A,392
2020,7,25,7,0,81,506,241,0,0,0.275,71.56,6,27.6,26.4,81,506,241,93.05,0.17,1006,172,2.3,N/A,596.183
2020,7,25,8,0,108,666,460,3,3,0.275,58.11,6,28.9,26.4,226,133,297,86.47,0.17,1007,175,2.5,N/A,765.625
2020,7,25,9,0,135,734,659,3,0,0.276,44.46,6,29.8,26.6,328,123,416,83.13,0.17,1007,179,2.5,N/A,765.625
2020,7,25,10,0,151,779,820,3,0,0.276,30.71,6.2,30.7,26.9,317,516,761,80.08,0.17,1006,184,2.5,N/A,765.625
2020,7,25,11,0,160,805,929,3,0,0.277,17.02,6.3,31.4,27.1,401,429,811,77.86,0.17,1006,190,2.3,N/A,596.183
2020,7,25,12,0,185,785,967,8,0,0.276,4.69,6.5,31.9,27.1,432,409,840,76.01,0.17,1005,195,2.2,N/A,521.752
2020,7,25,13,0,184,778,945,3,0,0.276,11.97,6.8,31.9,27,419,416,826,75.49,0.17,1004,197,2.2,N/A,521.752
2020,7,25,14,0,178,753,857,8,0,0.276,25.54,7,31.5,26.9,362,447,766,76.73,0.17,1003,194,2.1,N/A,453.789
2020,7,25,15,0,171,698,711,1,0,0.275,39.29,7.1,31,27.3,171,698,711,80.9,0.17,1003,189,1.8,N/A,285.768
2020,7,25,16,0,154,612,522,0,0,0.274,53,7.1,30.6,27.4,154,612,522,82.97,0.17,1003,182,1.8,N/A,285.768
2020,7,25,17,0,121,473,309,3,0,0.273,66.55,7.2,29.6,27.2,129,395,286,86.93,0.17,1003,177,1.8,N/A,285.768
2020,7,25,18,0,64,235,105,3,5,0.271,79.83,7.2,28.3,27.3,64,235,105,94.39,0.17,1004,173,1.7,N/A,240.737
2020,7,25,19,0,0,0,0,0,0,0.27,92.86,7.1,27.5,27,0,0,0,97.12,0.17,1004,182,2.1,N/A,453.789
2020,7,25,20,0,0,0,0,3,0,0.27,105.23,6.9,27.1,26.9,0,0,0,98.87,0.17,1005,191,2.3,N/A,596.183
2020,7,25,21,0,0,0,0,3,0,0.271,116.65,6.9,26.9,26.9,0,0,0,99.84,0.17,1005,190,1.8,N/A,285.768
2020,7,25,22,0,0,0,0,0,0,0.271,126.5,6.9,26.6,26.6,0,0,0,100,0.17,1005,190,1.5,N/A,165.375
2020,7,25,23,0,0,0,0,8,0,0.27,133.75,7,26.5,26.5,0,0,0,100,0.17,1005,189,1.4,N/A,134.456
2020,7,26,0,0,0,0,0,0,0,0.27,137.06,7,26.3,26.3,0,0,0,100,0.17,1005,188,1.3,N/A,107.653
2020,7,26,1,0,0,0,0,3,0,0.271,135.55,7,26.2,26.2,0,0,0,100,0.17,1004,187,1.3,N/A,107.653
2020,7,26,2,0,0,0,0,8,0,0.271,129.63,7.1,26.1,26.1,0,0,0,100,0.17,1004,188,1.4,N/A,134.456
2020,7,26,3,0,0,0,0,8,0,0.272,120.63,7,26.1,26.1,0,0,0,100,0.17,1004,191,1.5,N/A,165.375
2020,7,26,4,0,0,0,0,7,0,0.272,109.71,6.9,26,26,0,0,0,100,0.17,1004,195,1.6,N/A,200.704
2020,7,26,5,0,0,0,0,8,0,0.272,97.65,6.8,26,26,0,0,0,100,0.17,1004,199,1.7,N/A,240.737
2020,7,26,6,0,32,136,44,8,3,0.273,84.74,6.7,27,26.9,30,75,37,99.37,0.17,1005,205,2.5,N/A,765.625
2020,7,26,7,0,90,451,232,3,3,0.274,71.63,6.6,28.4,27.5,120,158,170,95.1,0.17,1005,214,2.6,N/A,861.224
2020,7,26,8,0,125,609,446,8,0,0.274,58.17,6.5,30,27.8,225,116,286,88.16,0.17,1006,223,2.6,N/A,861.224
2020,7,26,9,0,155,688,646,7,0,0.274,44.51,6.5,31.2,27.7,300,337,541,81.85,0.17,1006,229,2.4,N/A,677.376
2020,7,26,10,0,181,725,804,3,0,0.274,30.77,6.6,32,27.8,327,480,739,78.54,0.17,1005,232,2.1,N/A,453.789
2020,7,26,11,0,199,743,909,8,0,0.273,17.08,6.7,32.6,27.8,401,452,833,76.07,0.17,1005,235,1.9,N/A,336.091
2020,7,26,12,0,277,657,933,7,0,0.271,4.87,6.7,32.8,27.8,437,391,826,74.92,0.17,1004,235,1.8,N/A,285.768
2020,7,26,13,0,281,643,910,7,0,0.269,12.05,6.7,32.9,27.8,447,349,789,74.47,0.17,1003,230,1.7,N/A,240.737
2020,7,26,14,0,273,610,824,7,0,0.267,25.59,6.7,32.9,27.8,367,428,753,74.6,0.17,1002,222,1.6,N/A,200.704
2020,7,26,15,0,252,555,681,7,0,0.266,39.35,6.7,32.7,28.1,326,368,610,76.98,0.17,1002,212,1.5,N/A,165.375
2020,7,26,16,0,215,470,497,6,0,0.267,53.05,6.7,32.5,28.3,266,172,369,78.68,0.17,1001,205,1.3,N/A,107.653
2020,7,26,17,0,161,323,289,6,0,0.267,66.62,6.8,31.6,27.9,157,189,232,80.7,0.17,1001,201,1.3,N/A,107.653
2020,7,26,18,0,70,119,91,8,3,0.267,79.91,6.8,30.3,28.9,59,21,63,92.05,0.17,1002,191,0.9,N/A,35.721
2020,7,26,19,0,0,0,0,7,0,0.267,92.96,6.8,29.4,28.4,0,0,0,94.43,0.17,1002,186,1,N/A,49
2020,7,26,20,0,0,0,0,7,0,0.266,105.35,6.8,28.8,28,0,0,0,95.42,0.17,1003,186,1.3,N/A,107.653
2020,7,26,21,0,0,0,0,7,0,0.265,116.79,6.9,28.4,27.7,0,0,0,95.73,0.17,1003,188,1.7,N/A,240.737
2020,7,26,22,0,0,0,0,8,0,0.264,126.67,7,27.9,27.4,0,0,0,97.12,0.17,1003,191,2,N/A,392
2020,7,26,23,0,0,0,0,0,0,0.263,133.95,7.1,27.6,27.3,0,0,0,98.25,0.17,1003,195,2.2,N/A,521.752
2020,7,27,0,0,0,0,0,1,0,0.263,137.29,7.3,27.3,27.3,0,0,0,99.9,0.17,1003,197,2.1,N/A,453.789
2020,7,27,1,0,0,0,0,7,0,0.264,135.76,7.4,27.2,27.2,0,0,0,100,0.17,1002,197,2.2,N/A,521.752
2020,7,27,2,0,0,0,0,0,0,0.265,129.82,7.6,27.1,27.1,0,0,0,100,0.17,1002,193,2.2,N/A,521.752
2020,7,27,3,0,0,0,0,3,0,0.265,120.78,7.7,27.2,27.2,0,0,0,100,0.17,1002,191,2.1,N/A,453.789
2020,7,27,4,0,0,0,0,7,0,0.266,109.84,7.7,27.2,27.2,0,0,0,100,0.17,1002,188,2.2,N/A,521.752
2020,7,27,5,0,0,0,0,7,0,0.266,97.76,7.7,27.2,27.2,0,0,0,100,0.17,1002,184,2.4,N/A,677.376
2020,7,27,6,0,27,36,30,8,5,0.266,84.82,7.7,27.5,27.5,27,36,30,100,0.17,1002,185,2.9,N/A,1195.061
2020,7,27,7,0,134,231,207,8,5,0.267,71.71,7.7,28,27.9,134,231,207,99.23,0.17,1003,188,3.1,N/A,1459.759
2020,7,27,8,0,219,360,409,7,0,0.267,58.23,7.8,28.7,28.1,210,291,363,96.6,0.17,1004,200,3,N/A,1323
2020,7,27,9,0,291,428,596,8,0,0.268,44.56,7.9,29.2,28.2,287,384,560,94.2,0.17,1004,213,2.9,N/A,1195.061
2020,7,27,10,0,339,479,750,7,0,0.268,30.82,7.8,29.5,28.3,393,310,660,93.25,0.17,1004,216,2.8,N/A,1075.648
2020,7,27,11,0,365,513,855,6,0,0.268,17.15,7.7,29.6,28.4,478,132,604,93.22,0.17,1003,215,2.6,N/A,861.224
2020,7,27,12,0,446,435,879,6,0,0.267,5.06,7.6,29.8,28.5,411,34,445,92.8,0.17,1003,216,2.3,N/A,596.183
2020,7,27,13,0,422,453,865,6,0,0.267,12.14,7.5,29.9,28.6,489,120,607,92.71,0.17,1002,218,2,N/A,392
2020,7,27,14,0,374,462,790,9,0,0.267,25.65,7.4,29.9,28.6,137,1,137,92.94,0.17,1001,216,1.7,N/A,240.737
2020,7,27,15,0,313,449,659,9,0,0.267,39.4,7.3,29.8,28.7,54,0,54,93.86,0.17,1001,206,1.4,N/A,134.456
2020,7,27,16,0,242,406,485,9,0,0.268,53.12,7.2,29.6,28.8,33,0,33,95.72,0.17,1000,194,1.1,N/A,65.219
2020,7,27,17,0,161,309,283,6,0,0.27,66.69,7.1,29.2,28.6,53,0,53,96.76,0.17,1000,188,0.9,N/A,35.721
2020,7,27,18,0,68,127,90,8,5,0.271,79.99,7,28.4,28.4,68,127,90,100,0.17,1001,179,0.7,N/A,16.807
2020,7,27,19,0,0,0,0,7,0,0.273,93.06,7,27.9,27.9,0,0,0,100,0.17,1001,175,0.8,N/A,25.088
2020,7,27,20,0,0,0,0,6,0,0.273,105.47,6.9,27.6,27.6,0,0,0,100,0.17,1002,174,1,N/A,49
2020,7,27,21,0,0,0,0,7,0,0.273,116.94,6.8,27.4,27.4,0,0,0,100,0.17,1002,174,1.1,N/A,65.219
2020,7,27,22,0,0,0,0,7,0,0.274,126.85,6.8,27.1,27.1,0,0,0,100,0.17,1002,175,1.2,N/A,84.672
2020,7,27,23,0,0,0,0,7,0,0.274,134.17,6.8,26.8,26.8,0,0,0,100,0.17,1002,176,1.1,N/A,65.219
2020,7,28,0,0,0,0,0,6,0,0.273,137.51,6.8,26.5,26.5,0,0,0,100,0.17,1002,179,1,N/A,49
2020,7,28,1,0,0,0,0,6,0,0.273,135.98,6.8,26.4,26.4,0,0,0,100,0.17,1002,182,0.9,N/A,35.721
2020,7,28,2,0,0,0,0,7,0,0.273,130.01,6.8,26.2,26.2,0,0,0,100,0.17,1002,180,0.9,N/A,35.721
2020,7,28,3,0,0,0,0,6,0,0.272,120.94,6.8,26,26,0,0,0,100,0.17,1002,178,0.8,N/A,25.088
2020,7,28,4,0,0,0,0,6,0,0.272,109.97,6.9,26,26,0,0,0,100,0.17,1002,181,0.8,N/A,25.088
2020,7,28,5,0,0,0,0,7,0,0.272,97.86,6.9,26.1,26.1,0,0,0,100,0.17,1002,183,0.7,N/A,16.807
2020,7,28,6,0,29,57,34,6,5,0.271,84.91,6.9,27.2,27.1,29,57,34,99.67,0.17,1003,187,1.1,N/A,65.219
2020,7,28,7,0,116,318,215,7,0,0.27,71.78,6.9,28.3,27.5,113,235,187,95.38,0.17,1003,192,1.5,N/A,165.375
2020,7,28,8,0,164,498,425,7,0,0.269,58.29,6.9,29.5,27.9,224,114,284,91.02,0.17,1003,195,1.8,N/A,285.768
2020,7,28,9,0,198,601,626,8,0,0.269,44.62,7,30.4,28,319,256,501,87.15,0.17,1003,197,2,N/A,392
2020,7,28,10,0,221,659,787,7,0,0.269,30.87,7,30.9,28.1,390,323,667,85.15,0.17,1003,198,2,N/A,392
2020,7,28,11,0,236,689,894,3,0,0.27,17.21,7.1,31.4,28.2,479,190,661,82.94,0.17,1003,198,1.9,N/A,336.091
2020,7,28,12,0,245,696,938,8,0,0.271,5.26,7.1,31.6,28,484,84,568,81.48,0.17,1002,200,1.8,N/A,285.768
2020,7,28,13,0,248,685,918,8,0,0.273,12.24,7.2,31.7,28,238,12,251,80.78,0.17,1002,204,1.6,N/A,200.704
2020,7,28,14,0,236,663,833,9,0,0.275,25.72,7.2,31.8,27.9,73,0,73,80.07,0.17,1001,210,1.6,N/A,200.704
2020,7,28,15,0,218,612,690,9,0,0.276,39.47,7.2,31.7,27.9,65,0,65,80.38,0.17,1001,215,1.5,N/A,165.375
2020,7,28,16,0,188,527,504,9,0,0.277,53.18,7.2,31.4,28.2,33,0,33,83.34,0.17,1000,213,1.3,N/A,107.653
2020,7,28,17,0,142,387,295,9,0,0.278,66.76,7.2,30.8,27.8,16,0,16,84.04,0.17,1001,207,1.3,N/A,107.653
2020,7,28,18,0,67,156,94,6,3,0.278,80.08,7.2,29.5,28.2,7,0,7,92.98,0.17,1001,200,0.9,N/A,35.721
2020,7,28,19,0,0,0,0,6,0,0.278,93.17,7.2,28.6,27.9,0,0,0,95.93,0.17,1001,193,1,N/A,49
2020,7,28,20,0,0,0,0,6,0,0.277,105.6,7.2,28.1,27.6,0,0,0,96.98,0.17,1002,190,1.4,N/A,134.456
2020,7,28,21,0,0,0,0,6,0,0.276,117.1,7.2,27.7,27.4,0,0,0,98.3,0.17,1003,189,1.8,N/A,285.768
2020,7,28,22,0,0,0,0,7,0,0.275,127.04,7.2,27.4,27.3,0,0,0,99.32,0.17,1003,190,2.2,N/A,521.752
2020,7,28,23,0,0,0,0,7,0,0.273,134.38,7.1,27.2,27.2,0,0,0,99.93,0.17,1003,193,2.5,N/A,765.625
2020,7,29,0,0,0,0,0,8,0,0.273,137.75,7,27,27,0,0,0,100,0.17,1002,196,2.6,N/A,861.224
2020,7,29,1,0,0,0,0,7,0,0.273,136.2,7,26.8,26.8,0,0,0,100,0.17,1002,196,2.4,N/A,677.376
2020,7,29,2,0,0,0,0,7,0,0.273,130.2,6.9,26.7,26.7,0,0,0,100,0.17,1001,194,2.2,N/A,521.752
2020,7,29,3,0,0,0,0,6,0,0.273,121.1,6.9,26.5,26.5,0,0,0,100,0.17,1001,193,2.1,N/A,453.789
2020,7,29,4,0,0,0,0,6,0,0.273,110.1,6.8,26.4,26.4,0,0,0,100,0.17,1002,192,2.1,N/A,453.789
2020,7,29,5,0,0,0,0,7,0,0.272,97.96,6.8,26.3,26.3,0,0,0,100,0.17,1002,193,2.1,N/A,453.789
2020,7,29,6,0,30,56,35,7,5,0.271,84.99,6.8,26.9,26.9,30,56,35,99.73,0.17,1003,194,2.7,N/A,964.467
2020,7,29,7,0,115,326,217,8,0,0.271,71.85,6.7,27.9,27.3,108,284,196,96.41,0.17,1003,202,3.1,N/A,1459.759
2020,7,29,8,0,163,509,431,7,0,0.27,58.35,6.6,29,27.5,221,202,328,91.7,0.17,1004,205,3.4,N/A,1925.896
2020,7,29,9,0,194,613,630,6,0,0.27,44.67,6.6,30.1,27.7,324,104,398,87.26,0.17,1004,201,3.5,N/A,2100.875
2020,7,29,10,0,214,674,793,6,0,0.269,30.92,6.6,30.9,28,414,117,514,84.36,0.17,1004,199,3.6,N/A,2286.144
2020,7,29,11,0,226,708,902,6,0,0.269,17.28,6.6,31.5,28,479,141,613,81.57,0.17,1003,200,3.6,N/A,2286.144
2020,7,29,12,0,234,716,947,6,0,0.268,5.46,6.6,31.9,27.9,507,176,681,79.62,0.17,1003,204,3.7,N/A,2481.997
2020,7,29,13,0,231,711,926,6,0,0.268,12.34,6.7,32.1,27.9,492,134,623,78.48,0.17,1002,207,3.7,N/A,2481.997
2020,7,29,14,0,217,692,841,6,0,0.268,25.79,6.7,32.1,27.8,445,173,601,78.17,0.17,1002,206,3.6,N/A,2286.144
2020,7,29,15,0,194,656,699,9,0,0.267,39.53,6.7,31.7,28,55,0,55,80.69,0.17,1001,202,3.3,N/A,1760.913
2020,7,29,16,0,161,589,514,6,0,0.268,53.26,6.7,31.2,28.1,31,0,31,83.5,0.17,1001,197,3.2,N/A,1605.632
2020,7,29,17,0,120,467,303,6,0,0.268,66.85,6.7,30.1,28.1,16,0,16,89.14,0.17,1002,192,2.7,N/A,964.467
2020,7,29,18,0,61,227,100,6,3,0.269,80.18,6.7,28.7,28,12,0,12,95.84,0.17,1002,185,2.4,N/A,677.376
2020,7,29,19,0,0,0,0,7,0,0.27,93.28,6.6,28,27.7,0,0,0,98.02,0.17,1003,181,2.7,N/A,964.467
2020,7,29,20,0,0,0,0,7,0,0.271,105.73,6.5,27.6,27.5,0,0,0,99.47,0.17,1003,179,2.9,N/A,1195.061
2020,7,29,21,0,0,0,0,7,0,0.272,117.26,6.5,27.3,27.3,0,0,0,100,0.17,1004,178,2.8,N/A,1075.648
2020,7,29,22,0,0,0,0,8,0,0.273,127.23,6.4,27.1,27.1,0,0,0,100,0.17,1004,180,2.7,N/A,964.467
2020,7,29,23,0,0,0,0,7,0,0.273,134.61,6.4,26.9,26.9,0,0,0,100,0.17,1004,181,2.6,N/A,861.224
2020,7,30,0,0,0,0,0,7,0,0.273,137.99,6.4,26.7,26.7,0,0,0,100,0.17,1003,181,2.2,N/A,521.752
2020,7,30,1,0,0,0,0,7,0,0.272,136.43,6.4,26.6,26.6,0,0,0,100,0.17,1003,181,2,N/A,392
2020,7,30,2,0,0,0,0,3,0,0.272,130.4,6.4,26.5,26.5,0,0,0,100,0.17,1003,181,1.9,N/A,336.091
2020,7,30,3,0,0,0,0,8,0,0.272,121.26,6.5,26.4,26.4,0,0,0,100,0.17,1003,184,1.9,N/A,336.091
2020,7,30,4,0,0,0,0,3,0,0.271,110.23,6.4,26.3,26.3,0,0,0,100,0.17,1003,188,1.8,N/A,285.768
2020,7,30,5,0,0,0,0,7,0,0.271,98.07,6.4,26.2,26.2,0,0,0,100,0.17,1003,191,1.7,N/A,240.737
2020,7,30,6,0,29,145,42,6,3,0.271,85.08,6.4,26.8,26.8,23,0,23,100,0.17,1004,189,2.1,N/A,453.789
2020,7,30,7,0,81,490,233,6,0,0.271,71.92,6.4,27.5,27.3,119,120,156,98.91,0.17,1004,186,2.5,N/A,765.625
2020,7,30,8,0,106,663,453,6,0,0.271,58.41,6.4,28.8,27.8,222,103,276,94.09,0.17,1005,198,2.9,N/A,1195.061
2020,7,30,9,0,123,752,657,7,0,0.271,44.72,6.4,30,27.8,307,306,525,88.28,0.17,1005,209,3.3,N/A,1760.913
2020,7,30,10,0,135,801,822,7,0,0.271,30.97,6.4,30.9,27.9,334,449,719,84.33,0.17,1005,213,3.3,N/A,1760.913
2020,7,30,11,0,144,824,930,7,0,0.271,17.35,6.5,31.5,28,405,409,796,81.59,0.17,1004,213,3,N/A,1323
2020,7,30,12,0,157,821,974,7,0,0.271,5.67,6.5,31.9,28,447,368,813,79.73,0.17,1004,214,2.8,N/A,1075.648
2020,7,30,13,0,160,810,951,7,0,0.271,12.45,6.6,32.2,27.8,419,436,844,77.69,0.17,1003,212,2.5,N/A,765.625
2020,7,30,14,0,155,787,864,7,0,0.27,25.86,6.6,32.2,27.7,373,411,743,77.1,0.17,1002,210,2.3,N/A,596.183
2020,7,30,15,0,150,735,716,7,0,0.269,39.6,6.6,32,27.7,313,396,618,78.06,0.17,1002,207,2,N/A,392
2020,7,30,16,0,132,659,525,6,0,0.268,53.33,6.6,31.5,27.8,258,230,396,80.81,0.17,1002,201,1.7,N/A,240.737
2020,7,30,17,0,103,528,310,7,0,0.268,66.93,6.6,30.6,27.4,155,178,225,83.02,0.17,1002,197,1.6,N/A,200.704
2020,7,30,18,0,57,269,102,6,3,0.268,80.27,6.6,29.3,28,15,0,15,92.8,0.17,1002,191,1,N/A,49
2020,7,30,19,0,0,0,0,6,0,0.269,93.4,6.6,28.6,27.7,0,0,0,94.69,0.17,1003,188,1,N/A,49
2020,7,30,20,0,0,0,0,6,0,0.27,105.87,6.6,28.1,27.3,0,0,0,95.65,0.17,1003,188,1.2,N/A,84.672
2020,7,30,21,0,0,0,0,6,0,0.271,117.42,6.6,27.7,27.1,0,0,0,96.56,0.17,1003,192,1.3,N/A,107.653
2020,7,30,22,0,0,0,0,6,0,0.271,127.43,6.6,27.3,26.9,0,0,0,97.85,0.17,1003,196,1.3,N/A,107.653
2020,7,30,23,0,0,0,0,7,0,0.271,134.84,6.7,27,26.8,0,0,0,98.9,0.17,1003,198,1.4,N/A,134.456
2020,7,31,0,0,0,0,0,7,0,0.272,138.23,6.7,26.7,26.7,0,0,0,100,0.17,1003,200,1.5,N/A,165.375
2020,7,31,1,0,0,0,0,7,0,0.273,136.66,6.7,26.4,26.4,0,0,0,100,0.17,1002,204,1.6,N/A,200.704
2020,7,31,2,0,0,0,0,7,0,0.273,130.6,6.8,26.3,26.3,0,0,0,100,0.17,1002,209,1.6,N/A,200.704
